postcode;city;state;lat;lon
63-814;Gostyń;wielkopolskie;51,878200;17,013383
63-815;Gostyń;wielkopolskie;51,878200;17,013383
63-816;Gostyń;wielkopolskie;51,878200;17,013383
63-820;Piaski;wielkopolskie;51,879413;17,089367
63-830;Pępowo;wielkopolskie;51,756263;17,112516
63-840;Krobia;wielkopolskie;51,776127;16,990138
63-842;Pudliszki;wielkopolskie;51,773086;16,939123
63-860;Pogorzela;wielkopolskie;51,813279;17,248032
63-900;Rawicz;wielkopolskie;51,610902;16,862211
63-900;Rawicz;wielkopolskie;51,610902;16,862211
63-901;Rawicz;wielkopolskie;51,610902;16,862211
63-901;Rawicz;wielkopolskie;51,610902;16,862211
63-910;Miejska Górka;wielkopolskie;51,659417;16,983449
63-911;Rawicz;wielkopolskie;51,610902;16,862211
63-920;Pakosław;wielkopolskie;51,602279;17,063242
63-930;Jutrosin;wielkopolskie;51,633275;17,156039
63-940;Bojanowo;wielkopolskie;51,699954;16,754986
64-000;Kościan;wielkopolskie;52,076598;16,634042
64-000;Kościan;wielkopolskie;52,076598;16,634042
64-000;Kościan;wielkopolskie;52,076598;16,634042
64-001;Kościan;wielkopolskie;52,076598;16,634042
64-004;Kościan;wielkopolskie;52,076598;16,634042
64-009;Kościan;wielkopolskie;52,076598;16,634042
64-010;Krzywiń;wielkopolskie;51,980375;16,886666
64-020;Czempiń;wielkopolskie;52,141108;16,753899
64-030;śmigiel;wielkopolskie;52,010298;16,540137
64-050;Wielichowo;wielkopolskie;52,124592;16,349373
64-061;Kamieniec;wielkopolskie;52,164074;16,456465
64-100;Leszno;wielkopolskie;51,843650;16,574414
64-100;Leszno;wielkopolskie;51,843650;16,574414
64-101;Leszno;wielkopolskie;51,843650;16,574414
64-101;Leszno;wielkopolskie;51,843650;16,574414
64-102;Leszno;wielkopolskie;51,843650;16,574414
64-102;Leszno;wielkopolskie;51,843650;16,574414
64-103;Leszno;wielkopolskie;51,843650;16,574414
64-104;Leszno;wielkopolskie;51,843650;16,574414
64-104;Leszno;wielkopolskie;51,843650;16,574414
64-105;Leszno;wielkopolskie;51,843650;16,574414
64-105;Leszno;wielkopolskie;51,843650;16,574414
64-106;Leszno;wielkopolskie;51,843650;16,574414
64-110;Leszno;wielkopolskie;51,843650;16,574414
64-110;Leszno;wielkopolskie;51,843650;16,574414
64-111;Lipno;wielkopolskie;51,918147;16,559367
64-113;Osieczna;wielkopolskie;51,903394;16,676211
64-115;święciechowa;wielkopolskie;51,854833;16,497111
64-120;Krzemieniewo;wielkopolskie;51,858276;16,833859
64-125;Poniec;wielkopolskie;51,765039;16,805990
64-130;Rydzyna;wielkopolskie;51,789788;16,670289
64-140;Włoszakowice;wielkopolskie;51,927141;16,361945
64-150;Wijewo;wielkopolskie;51,919280;16,206426
64-200;Wolsztyn;wielkopolskie;52,104911;16,120972
64-212;Siedlec;wielkopolskie;52,137938;16,002978
64-234;Przemęt;wielkopolskie;51,954613;16,193585
64-300;Nowy Tomyśl;wielkopolskie;52,311439;16,144069
64-305;Bolewice;wielkopolskie;52,397853;16,119196
64-310;Lwówek;wielkopolskie;52,445190;16,189674
64-316;Kuślin;wielkopolskie;52,371775;16,307627
64-320;Buk;wielkopolskie;52,353155;16,537253
64-330;Opalenica;wielkopolskie;52,310660;16,411542
64-360;Zbąszyń;wielkopolskie;52,253135;15,924390
64-361;Miedzichowo;wielkopolskie;52,389367;15,927983
64-400;Międzychód;wielkopolskie;52,605863;15,900575
64-400;Międzychód;wielkopolskie;52,605863;15,900575
64-410;Sieraków;wielkopolskie;52,646809;16,088759
64-412;Chrzypsko Wielkie;wielkopolskie;52,621365;16,226241
64-420;Kwilcz;wielkopolskie;52,555215;16,084808
64-500;Szamotuły;wielkopolskie;52,612033;16,583124
64-500;Szamotuły;wielkopolskie;52,612033;16,583124
64-510;Wronki;wielkopolskie;52,704824;16,355343
64-520;Obrzycko;wielkopolskie;52,694314;16,525029
64-530;Kaźmierz;wielkopolskie;52,514398;16,570576
64-550;Duszniki;wielkopolskie;52,450906;16,399790
64-600;Oborniki;wielkopolskie;52,653771;16,814051
64-600;Oborniki;wielkopolskie;52,653771;16,814051
64-601;Oborniki;wielkopolskie;52,653771;16,814051
64-610;Rogoźno;wielkopolskie;52,739313;16,987081
64-630;Ryczywół;wielkopolskie;52,810816;16,830072
64-700;Czarnków;wielkopolskie;52,906520;16,551813
64-710;Połajewo;wielkopolskie;52,800659;16,723117
64-720;Lubasz;wielkopolskie;52,843731;16,516563
64-730;Wieleń;wielkopolskie;52,891763;16,228108
64-733;Drawsko;wielkopolskie;52,829089;16,051224
64-734;Chełst;wielkopolskie;52,826300;15,954420
64-761;Krzyż Wielkopolski;wielkopolskie;52,883008;16,016276
64-761;Krzyż Wielkopolski;wielkopolskie;52,883008;16,016276
64-800;Chodzież;wielkopolskie;52,992422;16,916727
64-800;Chodzież;wielkopolskie;52,992422;16,916727
64-810;Kaczory;wielkopolskie;53,096546;16,893639
64-820;Szamocin;wielkopolskie;53,037384;17,142444
64-830;Margonin;wielkopolskie;52,967100;17,101070
64-840;Budzyń;wielkopolskie;52,892650;16,990371
64-850;Ujście;wielkopolskie;53,036661;16,718615
64-900;Piła;wielkopolskie;53,118863;16,775956
64-915;Jastrowie;wielkopolskie;53,417667;16,781417
64-918;Lotyń;wielkopolskie;53,602942;16,803007
64-920;Piła;wielkopolskie;53,118863;16,775956
64-920;Piła;wielkopolskie;53,118863;16,775956
64-930;Szydłowo;wielkopolskie;53,177856;16,636586
64-931;Piła;wielkopolskie;53,118863;16,775956
64-934;Piła;wielkopolskie;53,118863;16,775956
64-935;Piła;wielkopolskie;53,118863;16,775956
64-965;Okonek;wielkopolskie;53,544377;16,863789
64-970;Piła;wielkopolskie;53,118863;16,775956
64-980;Trzcianka;wielkopolskie;53,041688;16,456865
64-980;Trzcianka;wielkopolskie;53,041688;16,456865
65-001;Zielona Góra;lubuskie;51,928847;15,533564
65-001;Zielona Góra;lubuskie;51,928847;15,533564
65-001;Zielona Góra;lubuskie;51,928847;15,533564
65-002;Zielona Góra;lubuskie;51,928847;15,533564
65-003;Zielona Góra;lubuskie;51,928847;15,533564
65-004;Zielona Góra;lubuskie;51,928847;15,533564
65-007;Zielona Góra;lubuskie;51,928847;15,533564
65-010;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-012;Zielona Góra;lubuskie;51,928847;15,533564
65-014;Zielona Góra;lubuskie;51,928847;15,533564
65-015;Zielona Góra;lubuskie;51,928847;15,533564
65-017;Zielona Góra;lubuskie;51,928847;15,533564
65-018;Zielona Góra;lubuskie;51,928847;15,533564
65-019;Zielona Góra;lubuskie;51,928847;15,533564
65-020;Zielona Góra;lubuskie;51,928847;15,533564
65-021;Zielona Góra;lubuskie;51,928847;15,533564
65-022;Zielona Góra;lubuskie;51,928847;15,533564
65-023;Zielona Góra;lubuskie;51,928847;15,533564
65-025;Zielona Góra;lubuskie;51,928847;15,533564
65-027;Zielona Góra;lubuskie;51,928847;15,533564
65-028;Zielona Góra;lubuskie;51,928847;15,533564
65-029;Zielona Góra;lubuskie;51,928847;15,533564
65-031;Zielona Góra;lubuskie;51,928847;15,533564
65-032;Zielona Góra;lubuskie;51,928847;15,533564
65-033;Zielona Góra;lubuskie;51,928847;15,533564
65-034;Zielona Góra;lubuskie;51,928847;15,533564
65-035;Zielona Góra;lubuskie;51,928847;15,533564
65-036;Zielona Góra;lubuskie;51,928847;15,533564
65-037;Zielona Góra;lubuskie;51,928847;15,533564
65-038;Zielona Góra;lubuskie;51,928847;15,533564
65-039;Zielona Góra;lubuskie;51,928847;15,533564
65-040;Zielona Góra;lubuskie;51,928847;15,533564
65-041;Zielona Góra;lubuskie;51,928847;15,533564
65-042;Zielona Góra;lubuskie;51,928847;15,533564
65-043;Zielona Góra;lubuskie;51,928847;15,533564
65-044;Zielona Góra;lubuskie;51,928847;15,533564
65-045;Zielona Góra;lubuskie;51,928847;15,533564
65-046;Zielona Góra;lubuskie;51,928847;15,533564
65-047;Zielona Góra;lubuskie;51,928847;15,533564
65-048;Zielona Góra;lubuskie;51,928847;15,533564
65-049;Zielona Góra;lubuskie;51,928847;15,533564
65-050;Zielona Góra;lubuskie;51,928847;15,533564
65-052;Zielona Góra;lubuskie;51,928847;15,533564
65-053;Zielona Góra;lubuskie;51,928847;15,533564
65-054;Zielona Góra;lubuskie;51,928847;15,533564
65-055;Zielona Góra;lubuskie;51,928847;15,533564
65-056;Zielona Góra;lubuskie;51,928847;15,533564
65-057;Zielona Góra;lubuskie;51,928847;15,533564
65-058;Zielona Góra;lubuskie;51,928847;15,533564
65-059;Zielona Góra;lubuskie;51,928847;15,533564
65-060;Zielona Góra;lubuskie;51,928847;15,533564
65-061;Zielona Góra;lubuskie;51,928847;15,533564
65-061;Zielona Góra;lubuskie;51,928847;15,533564
65-063;Zielona Góra;lubuskie;51,928847;15,533564
65-064;Zielona Góra;lubuskie;51,928847;15,533564
65-065;Zielona Góra;lubuskie;51,928847;15,533564
65-066;Zielona Góra;lubuskie;51,928847;15,533564
65-067;Zielona Góra;lubuskie;51,928847;15,533564
65-068;Zielona Góra;lubuskie;51,928847;15,533564
65-068;Zielona Góra;lubuskie;51,928847;15,533564
65-069;Zielona Góra;lubuskie;51,928847;15,533564
65-071;Zielona Góra;lubuskie;51,928847;15,533564
65-072;Zielona Góra;lubuskie;51,928847;15,533564
65-073;Zielona Góra;lubuskie;51,928847;15,533564
65-074;Zielona Góra;lubuskie;51,928847;15,533564
65-075;Zielona Góra;lubuskie;51,928847;15,533564
65-076;Zielona Góra;lubuskie;51,928847;15,533564
65-077;Zielona Góra;lubuskie;51,928847;15,533564
65-078;Zielona Góra;lubuskie;51,928847;15,533564
65-081;Zielona Góra;lubuskie;51,928847;15,533564
65-082;Zielona Góra;lubuskie;51,928847;15,533564
65-083;Zielona Góra;lubuskie;51,928847;15,533564
65-084;Zielona Góra;lubuskie;51,928847;15,533564
65-085;Zielona Góra;lubuskie;51,928847;15,533564
65-086;Zielona Góra;lubuskie;51,928847;15,533564
65-087;Zielona Góra;lubuskie;51,928847;15,533564
65-088;Zielona Góra;lubuskie;51,928847;15,533564
65-089;Zielona Góra;lubuskie;51,928847;15,533564
65-090;Zielona Góra;lubuskie;51,928847;15,533564
65-093;Zielona Góra;lubuskie;51,928847;15,533564
65-094;Zielona Góra;lubuskie;51,928847;15,533564
65-095;Zielona Góra;lubuskie;51,928847;15,533564
65-096;Zielona Góra;lubuskie;51,928847;15,533564
65-097;Zielona Góra;lubuskie;51,928847;15,533564
65-101;Zielona Góra;lubuskie;51,928847;15,533564
65-104;Zielona Góra;lubuskie;51,928847;15,533564
65-106;Zielona Góra;lubuskie;51,928847;15,533564
65-107;Zielona Góra;lubuskie;51,928847;15,533564
65-109;Zielona Góra;lubuskie;51,928847;15,533564
65-110;Zielona Góra;lubuskie;51,928847;15,533564
65-112;Zielona Góra;lubuskie;51,928847;15,533564
65-114;Zielona Góra;lubuskie;51,928847;15,533564
65-115;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-119;Zielona Góra;lubuskie;51,928847;15,533564
65-120;Zielona Góra;lubuskie;51,928847;15,533564
65-120;Zielona Góra;lubuskie;51,928847;15,533564
65-120;Zielona Góra;lubuskie;51,928847;15,533564
65-120;Zielona Góra;lubuskie;51,928847;15,533564
65-120;Zielona Góra;lubuskie;51,928847;15,533564
65-120;Zielona Góra;lubuskie;51,928847;15,533564
65-121;Zielona Góra;lubuskie;51,928847;15,533564
65-122;Zielona Góra;lubuskie;51,928847;15,533564
65-123;Zielona Góra;lubuskie;51,928847;15,533564
65-123;Zielona Góra;lubuskie;51,928847;15,533564
65-124;Zielona Góra;lubuskie;51,928847;15,533564
65-124;Zielona Góra;lubuskie;51,928847;15,533564
65-124;Zielona Góra;lubuskie;51,928847;15,533564
65-124;Zielona Góra;lubuskie;51,928847;15,533564
65-124;Zielona Góra;lubuskie;51,928847;15,533564
65-124;Zielona Góra;lubuskie;51,928847;15,533564
65-124;Zielona Góra;lubuskie;51,928847;15,533564
65-124;Zielona Góra;lubuskie;51,928847;15,533564
65-124;Zielona Góra;lubuskie;51,928847;15,533564
65-125;Zielona Góra;lubuskie;51,928847;15,533564
65-126;Zielona Góra;lubuskie;51,928847;15,533564
65-127;Zielona Góra;lubuskie;51,928847;15,533564
65-127;Zielona Góra;lubuskie;51,928847;15,533564
65-127;Zielona Góra;lubuskie;51,928847;15,533564
65-127;Zielona Góra;lubuskie;51,928847;15,533564
65-127;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-128;Zielona Góra;lubuskie;51,928847;15,533564
65-129;Zielona Góra;lubuskie;51,928847;15,533564
65-130;Zielona Góra;lubuskie;51,928847;15,533564
65-131;Zielona Góra;lubuskie;51,928847;15,533564
65-132;Zielona Góra;lubuskie;51,928847;15,533564
65-133;Zielona Góra;lubuskie;51,928847;15,533564
65-135;Zielona Góra;lubuskie;51,928847;15,533564
65-137;Zielona Góra;lubuskie;51,928847;15,533564
65-138;Zielona Góra;lubuskie;51,928847;15,533564
65-138;Zielona Góra;lubuskie;51,928847;15,533564
65-140;Zielona Góra;lubuskie;51,928847;15,533564
65-140;Zielona Góra;lubuskie;51,928847;15,533564
65-140;Zielona Góra;lubuskie;51,928847;15,533564
65-140;Zielona Góra;lubuskie;51,928847;15,533564
65-140;Zielona Góra;lubuskie;51,928847;15,533564
65-140;Zielona Góra;lubuskie;51,928847;15,533564
65-140;Zielona Góra;lubuskie;51,928847;15,533564
65-140;Zielona Góra;lubuskie;51,928847;15,533564
65-142;Zielona Góra;lubuskie;51,928847;15,533564
65-147;Zielona Góra;lubuskie;51,928847;15,533564
65-147;Zielona Góra;lubuskie;51,928847;15,533564
65-147;Zielona Góra;lubuskie;51,928847;15,533564
65-152;Zielona Góra;lubuskie;51,928847;15,533564
65-153;Zielona Góra;lubuskie;51,928847;15,533564
65-153;Zielona Góra;lubuskie;51,928847;15,533564
65-154;Zielona Góra;lubuskie;51,928847;15,533564
65-155;Zielona Góra;lubuskie;51,928847;15,533564
65-155;Zielona Góra;lubuskie;51,928847;15,533564
